,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
251,0.11800000000000001,0.851,191187,0.369,0,3EE6q1OdyIxeBs8T9aAnSk,0.0115,6,0.133,-13.339,0,Your Love Is Like the Morning Sun,25,1973-01-01,0.0626,94.617,0.7,1973,1970s,F#,Minor,F# Minor,0.2565626376219513,0.03446933827702768,0.7307336935243912,0.38763002322904166,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
252,0.22899999999999998,0.5479999999999999,206187,0.4320000000000001,0,2NKrjQ6CWIlcQQGoFtusde,1.75e-05,5,0.107,-11.168,1,The City,23,1974-10-02,0.0473,161.908,0.6829999999999999,1974,1970s,F,Major,F Major,0.19385643385811976,0.03724794346168266,0.7647325972907368,0.6633099950428324,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
253,0.062,0.5,195267,0.493,0,2r4PgYXm2Ld3A6M8DEZrgt,4.09e-06,1,0.0793,-10.623,1,Stay with Me Forever,23,1974-10-02,0.0377,79.538,0.838,1974,1970s,Db,Major,Db Major,0.15451136482983327,0.03522511888725383,0.773267559314071,0.32585388236354473,0.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
254,0.0954,0.773,261960,0.6559999999999999,0,6dv3PbbXAG7SSZsAa35N3o,0.000226,5,0.08199999999999999,-11.577,1,Everything's Gonna Be Alright,24,1987-01-01,0.0769,92.556,0.765,1987,1980s,F,Major,F Major,0.3151703966953363,0.047579353259266835,0.7583274606530421,0.3791864509547669,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Al Green,Fat Possum
255,0.249,0.84,146267,0.452,0,53TRX3I6kRF0yR1GICSzo9,0.002,4,0.0401,-10.405,1,One Nite Stand,23,1974-10-02,0.0399,116.01799999999999,0.9670000000000001,1974,1970s,E,Major,E Major,0.1635279431488156,0.026148341950714214,0.7766815441234046,0.4753063406680295,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
256,0.017,0.531,229733,0.6779999999999999,0,0Zy1yjB9wMfm76pcEF2egT,0.0,6,0.0864,-12.841,1,Put A Little Love In Your Heart,38,2001-01-01,0.0328,101.322,0.7979999999999999,2001,2000s,F#,Major,F# Major,0.13442898584664542,0.04160961264020842,0.7385326129512176,0.41509928674142027,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Al Green,Fat Possum
257,0.377,0.45,277014,0.35600000000000004,0,1pwy1QgUguLCykSAmLPMIQ,2.1e-05,0,0.11599999999999999,-9.892000000000001,1,Take Your Time,46,2008-01-01,0.0301,125.367,0.244,2008,2000s,C,Major,C Major,0.12336318518243984,0.05036796142258658,0.7847153707618824,0.5136076299412925,0.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Al Green,Fat Possum
258,0.48,0.5529999999999999,187173,0.21,0,5G25EXnaN7ELynlKRM33RL,0.0807,7,0.0819,-18.886,1,One Woman,22,1969-01-01,0.0395,146.0,0.45399999999999996,1969,1960s,G,Major,G Major,0.161888565272637,0.033725783529614,0.6438650066557045,0.5981375798370281,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Al Green,Fat Possum
259,0.0787,0.8270000000000001,319160,0.5760000000000001,0,3e19cdtBNqP3bZLwGl9yQg,0.79,1,0.11199999999999999,-12.057,1,I Feel Good,28,1977-01-01,0.0581,125.765,0.674,1977,1970s,Db,Major,Db Major,0.23811963651494203,0.05817510103008451,0.7508104298801973,0.5152381693712591,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
260,0.33899999999999997,0.772,172320,0.397,0,10vkYRKw6Jjr7try1ir50G,0.00541,7,0.0753,-8.585,1,Tired of Being Alone,68,1971-08-14,0.0391,97.964,0.617,1971,1970s,G,Major,G Major,0.1602491873964584,0.030974408675768637,0.8051836191371076,0.4013421224051686,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
261,0.57,0.7559999999999999,199396,0.397,0,63xdwScd1Ai1GigAwQxE8y,0.0115,7,0.0542,-10.700999999999999,0,Let's Stay Together,74,1972-01-01,0.0522,101.985,0.507,1972,1970s,G,Minor,G Minor,0.21393881284130764,0.03598997627441653,0.7720460418134837,0.4178154868471185,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
262,0.214,0.8220000000000001,307063,0.457,0,6SMHgPgNkhe9lneNTbgtel,0.000397,6,0.0766,-10.937000000000001,1,Love and Happiness,62,1972-10-23,0.235,99.16,0.73,1972,1970s,F#,Major,F# Major,0.9631345022549289,0.05593424856883309,0.7683501683501684,0.4062419343605459,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
263,0.504,0.45799999999999996,383503,0.42100000000000004,0,6lUXneXZ9jc3HSMHgd8oqh,2.5300000000000002e-05,4,0.0705,-6.96,1,How Can You Mend a Broken Heart,65,1972-01-01,0.0403,146.59799999999996,0.368,1972,1970s,E,Major,E Major,0.1651673210249942,0.0700940205898349,0.8306319003993423,0.6005874858147165,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
264,0.159,0.7120000000000001,191636,0.39899999999999997,0,2GEDd9qtGXU7IvGgqTF6Uj,0.000377,0,0.0881,-9.551,1,I'm Still in Love with You,54,1972-10-23,0.0282,97.91799999999999,0.799,1972,1970s,C,Major,C Major,0.11557614027059147,0.034552511192221684,0.7900555947067575,0.4011536680991925,0.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
265,0.218,0.7859999999999999,225373,0.418,0,62r1CS9zL1FL5Ilb7hLX7n,0.00015800000000000002,9,0.134,-11.115,1,Take Me to the River,64,1974-10-02,0.0432,119.101,0.94,1974,1970s,A,Major,A Major,0.1770528106272891,0.04080196473320204,0.7655626027719051,0.48793687600116353,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
266,0.261,0.848,227480,0.499,0,6QbcnA5zCrjiZIUBzAP4nY,0.517,11,0.209,-10.176,0,I'm a Ram,51,1971-08-14,0.0696,81.098,0.879,1971,1970s,B,Minor,B Minor,0.28525175045507684,0.04119226614147324,0.7802677942212826,0.33224494143577604,0.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
267,0.616,0.527,251569,0.223,0,09kEUjIvixNShjfl3YoyWo,0.0041600000000000005,9,0.125,-15.627,0,Simply Beautiful,52,1972-10-23,0.145,145.253,0.479,1972,1970s,A,Minor,A Minor,0.5942744801147434,0.0456545208276835,0.6949025135071647,0.5950772457812865,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
268,0.541,0.523,387783,0.287,0,5EPMGpzwuUAutClCLFyGVh,6.96e-05,7,0.151,-11.998,1,For the Good Times,48,1972-10-23,0.0802,172.364,0.5820000000000001,1972,1970s,G,Major,G Major,0.3286952641738098,0.07088684926918978,0.7517343982460263,0.7061464781577363,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
269,0.318,0.815,256693,0.38799999999999996,0,20wu6USlvWRghMOvUdfLgE,8.39e-05,11,0.0673,-12.238,0,Here I Am (Come and Take Me),49,1973-01-01,0.0364,94.55799999999999,0.846,1973,1970s,B,Minor,B Minor,0.14918338673225284,0.04660369235876165,0.7479758828596038,0.38738831009746366,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
270,0.0672,0.747,179840,0.395,0,2J9ChZBgjDLdGaIKdKQcP0,0.0299,0,0.21899999999999997,-13.78,1,Sha-La-La (Make Me Happy),45,1974-10-02,0.0321,110.726,0.85,1974,1970s,C,Major,C Major,0.13156007456333285,0.032367416075009,0.7238274215018401,0.4536259018153066,0.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
271,0.019,0.665,189307,0.46799999999999997,0,49qkJtDdi3KHmENFzleve4,0.0,5,0.0987,-9.558,1,L-O-V-E (Love),52,1975-09-19,0.027000000000000003,109.432,0.6990000000000001,1975,1970s,F,Major,F Major,0.11065800664205569,0.03412108642721759,0.7899459713413203,0.4483246002515456,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
272,0.188,0.768,228813,0.36,0,2UclV6Lu93Ssh1spktn0Fp,0.00043099999999999996,0,0.0829,-12.164000000000001,1,I Can't Get Next to You,45,1971-08-14,0.0669,112.759,0.5529999999999999,1971,1970s,C,Major,C Major,0.2741859497908713,0.04143919152221624,0.749134758437084,0.4619547627729003,0.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
273,0.384,0.605,185823,0.57,0,0ZhwlFI7I69yaXphO7t5R8,2.35e-06,10,0.182,-8.582,1,Look What You Done for Me,43,1972-10-23,0.0458,95.96700000000001,0.8109999999999999,1972,1970s,Bb,Major,Bb Major,0.18770876682245,0.03347570906299505,0.8052306005794378,0.3931607474261649,0.43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
274,0.201,0.775,177649,0.535,0,4fiC7RTotySw4ZeYaCSsXP,4.03e-06,2,0.0769,-9.847999999999999,1,I'm Glad You're Mine,42,1972-10-23,0.13699999999999998,81.188,0.903,1972,1970s,D,Major,D Major,0.5614869225911713,0.031961554477703734,0.7854044319160599,0.33261365638225093,0.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
275,0.632,0.6409999999999999,210249,0.47200000000000003,0,3eDmm6LfJCNGQUZSyevNya,0.0006219999999999999,0,0.141,-7.666,1,La-La for You,42,1972-01-01,0.0405,143.477,0.474,1972,1970s,C,Major,C Major,0.16598700996308352,0.03800038974568724,0.81957560097095,0.5878012708375155,0.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
276,0.596,0.6829999999999999,184907,0.392,0,2THyR0on3DrsfXBtRrLZgK,3.43e-06,10,0.22699999999999998,-13.213,1,Call Me (Come Back Home),45,1973-01-01,0.0293,99.79,0.679,1973,1970s,Bb,Major,Bb Major,0.12008442943008264,0.033306028906385454,0.732706914102263,0.4088229389858701,0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
277,0.221,0.722,337987,0.18899999999999997,0,76Mb6t3VBUjEBwKaW9VpbR,0.0,4,0.10099999999999999,-15.957,1,Jesus Is Waiting,46,1973-01-01,0.0554,139.143,0.5920000000000001,1973,1970s,E,Major,E Major,0.22705383585073644,0.06166262101751781,0.6897345548508339,0.5700455977483808,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
278,0.331,0.741,143880,0.3670000000000001,0,6Maz8Nl332osh3AAFnhukQ,7.91e-05,7,0.196,-12.546,1,I Want to Hold Your Hand,46,1989-01-01,0.0532,109.634,0.648,1989,1980s,G,Major,G Major,0.21803725753175413,0.025706173245662784,0.7431524547803618,0.44915216046474477,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Al Green,Fat Possum
279,0.371,0.685,175929,0.72,0,1vQd35R9XQhmThJqwlLBTv,0.000708,0,0.0619,-6.3,1,So You're Leaving,42,1972-01-01,0.0573,95.014,0.7929999999999999,1972,1970s,C,Major,C Major,0.2348408807625848,0.031642941083196624,0.8409678177120038,0.3892564658262697,0.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
280,0.47200000000000003,0.711,199067,0.44,0,0abCAdQ235vfucv4zXeSbG,0.000149,7,0.131,-11.501,0,You Ought to Be with Me,41,1973-01-01,0.0332,107.603,0.5770000000000001,1973,1970s,G,Minor,G Minor,0.13606836372282402,0.03592903220069976,0.7595176571920759,0.44083149317262826,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
281,0.575,0.627,237253,0.22399999999999998,0,2BLMVQJnqnV9dcKFWn0PgN,7.19e-06,0,0.087,-13.573,1,God Blessed Our Love,35,1974-10-02,0.046,133.836,0.281,1974,1970s,C,Major,C Major,0.18852845576053928,0.04300262003944878,0.7270691410226294,0.5483037064045787,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
282,0.107,0.499,198493,0.377,0,7d2RV57UI7JoYnF1emRH6m,0.0,2,0.149,-10.224,0,I Wish You Were Here,39,1975-09-19,0.0302,142.065,0.35100000000000003,1975,1970s,D,Minor,D Minor,0.1237730296514845,0.0358227042423003,0.7795160911439981,0.5820165430105986,0.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
283,0.36200000000000004,0.65,220383,0.45799999999999996,0,6vNYzKRCHP6LcRh0RprXLi,0.00183,2,0.185,-8.551,0,What a Wonderful Thing Love Is,36,1972-10-23,0.0413,160.283,0.485,1972,1970s,D,Minor,D Minor,0.16926576571544072,0.03987761540844014,0.8057160754835173,0.6566526418425915,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
284,0.292,0.654,224823,0.44799999999999995,0,6gmAmyIHRHeax9IailugvP,0.000317,1,0.0638,-7.26,1,Judy,38,1972-01-01,0.0267,86.163,0.51,1972,1970s,Db,Major,Db Major,0.10942847323492173,0.040700082543098016,0.8259337561663144,0.35299539925683454,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
285,0.33899999999999997,0.366,448800,0.284,0,6ey8HhYmR57lhESTf15RcF,0.16699999999999998,7,0.0771,-16.223,1,Dream,37,1977-01-01,0.03,172.266,0.14800000000000002,1977,1970s,G,Major,G Major,0.12295334071339518,0.08218965943932934,0.6855688669642158,0.7057449885493525,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
286,0.35200000000000004,0.825,220263,0.444,0,6aTTKGTp7E5QjjDdq1ZoOV,0.00337,0,0.293,-6.01,1,I've Never Found a Girl,37,1972-01-01,0.0295,94.973,0.905,1972,1970s,C,Major,C Major,0.12090411836817193,0.0398553865669629,0.8455093571372642,0.38908849568398673,0.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
287,0.662,0.644,198529,0.483,0,3VvXwiETzZ7nGRk11n1mTp,0.00545,9,0.134,-6.2,1,Old Time Lovin',37,1972-01-01,0.0609,75.85600000000002,0.46799999999999997,1972,1970s,A,Major,A Major,0.24959528164819225,0.03582937289474347,0.8425338657896797,0.31076934421998365,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
288,0.402,0.574,222596,0.563,0,7FDx81jYxHRGR2rQ7yjdUP,0.00164,0,0.0826,-6.104,1,What Is This Feeling,37,1972-01-01,0.0469,138.362,0.818,1972,1970s,C,Major,C Major,0.19221705598194114,0.04028755229334958,0.8440372719442487,0.5668459713795265,0.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
289,0.485,0.777,163160,0.43,0,3Pl49zzZ8Dmy7EEaRSRkvB,5.350000000000001e-05,7,0.0889,-7.447,1,Tired of Being Alone,34,1975-05-29,0.0436,98.315,0.6970000000000001,1975,1970s,G,Major,G Major,0.17869218850346769,0.029277607109672657,0.8230052462610602,0.4027801106964206,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
290,0.29600000000000004,0.825,303533,0.43,0,2pYCyEwJ0xKnWbuQkqNHgp,0.00513,8,0.0812,-10.879000000000001,0,Love and Happiness,33,1975-05-29,0.146,99.75299999999999,0.738,1975,1970s,Ab,Minor,Ab Minor,0.5983729248051899,0.05528035014871095,0.7692584762352204,0.4086713561745414,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
291,0.0947,0.7020000000000001,203320,0.528,0,3ZzlW5lzXyE0tnsVvzxzZu,0.000103,9,0.556,-8.673,1,Let's Get Married,33,1975-05-29,0.0372,115.148,0.9620000000000001,1975,1970s,A,Major,A Major,0.15246214248461,0.03671685939072227,0.8038054968287527,0.47174209618543905,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
292,0.6940000000000001,0.79,235187,0.392,0,5eIx02KMwP6qMG8tcZxKhG,0.5670000000000001,7,0.0385,-11.663,1,Light My Fire,38,1971-08-14,0.039,79.25399999999998,0.7240000000000001,1971,1970s,G,Major,G Major,0.15983934292741375,0.04261991348534897,0.7569806593062408,0.3246903818657795,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
293,0.32799999999999996,0.8009999999999999,203689,0.38,0,7qrAVtI09sDkSyAR5WKugO,0.000151,11,0.10300000000000001,-10.259,0,"Oh, Pretty Woman",35,1972-10-23,0.0352,112.262,0.6920000000000001,1972,1970s,B,Minor,B Minor,0.14426525310371704,0.03678521307826479,0.7789679743168115,0.45991863690181123,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
294,0.0308,0.7959999999999999,209623,0.44799999999999995,0,6d7zB89d7CNhBqBhnm1evb,0.10300000000000001,4,0.0881,-7.2,1,It Ain't No Fun to Me,36,1972-01-01,0.0437,175.15,0.9229999999999999,1972,1970s,E,Major,E Major,0.17910203297251234,0.0378844292893143,0.8268733850129198,0.7175602541675031,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
295,0.628,0.653,195289,0.585,0,1eNkU8sQM34I7huNFBeSPj,0.00026000000000000003,4,0.11800000000000001,-8.068,0,One of These Good Old Days,32,1972-10-23,0.0656,75.288,0.6659999999999999,1972,1970s,E,Minor,E Minor,0.26885797169329084,0.035229194174857995,0.8132800876986924,0.3084423432244532,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
296,0.502,0.733,198400,0.41100000000000003,0,43YXZFad8aVLWojvBLZ62V,1.4300000000000005e-05,2,0.0343,-9.192,0,Let's Stay Together,32,1975-05-29,0.0538,101.54,0.5770000000000001,1975,1970s,D,Minor,D Minor,0.22049632434602204,0.03580547689015544,0.7956777073056143,0.4159923962784372,0.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
297,0.105,0.7709999999999999,194000,0.35700000000000004,0,33u6xmMvhuI29rftBhJwbM,0.000168,0,0.0463,-9.917,1,I'm Still in Love with You,32,1975-05-29,0.0302,97.956,0.8690000000000001,1975,1970s,C,Major,C Major,0.1237730296514845,0.03499041936932331,0.7843238587424634,0.4013093477432597,0.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
298,0.198,0.8170000000000001,254600,0.461,0,25YDG7KG20YCGh42Hf4fCq,0.00379,11,0.0693,-7.7810000000000015,0,Here I Am (Come and Take Me),32,1975-05-29,0.0299,93.95700000000001,0.885,1975,1970s,B,Minor,B Minor,0.12254349624435054,0.04621598431532945,0.8177746456816225,0.38492611362155926,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
299,0.252,0.7709999999999999,315000,0.563,0,74hrm9x1vxIW7mSZgeyG7J,0.00323,2,0.133,-10.722000000000001,0,Full of Fire,36,1976-01-01,0.0284,113.915,0.884,1976,1970s,D,Minor,D Minor,0.11639582920868079,0.057404501192206865,0.7717171717171717,0.46669070141873326,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
300,0.34,0.7190000000000001,225920,0.265,0,1E3bdX10Souaxsmgnf50Oq,2.8000000000000013e-05,7,0.102,-14.647,1,Have You Been Making out Ok,34,1973-01-01,0.0377,76.22,0.805,1973,1970s,G,Major,G Major,0.15451136482983327,0.04090329120226912,0.7102497846683894,0.31226059133683753,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
301,0.621,0.6759999999999999,183867,0.469,0,7G5FWH81H6qM8zL9AWVl3B,2.24e-06,10,0.18100000000000002,-10.474,1,Call Me (Come Back Home),31,1975-05-29,0.0261,100.4,0.7659999999999999,1975,1970s,Bb,Major,Bb Major,0.10696940642065382,0.033113378946916044,0.7756009709498082,0.41132200695642207,0.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
302,0.162,0.7959999999999999,232867,0.474,0,04aqUZa6iLLzRoK5eEb7Zh,5.64e-06,0,0.0859,-8.58,1,I Can't Get Next to You,30,1975-05-29,0.18100000000000002,112.29700000000001,0.522,1975,1970s,C,Major,C Major,0.7418184889708177,0.04219015588345566,0.8052619215409914,0.4600620260476626,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
303,0.85,0.5660000000000001,139320,0.23,0,3DovaK9o0xI7dgayuy7tD5,0.0116,8,0.10300000000000001,-13.395999999999999,1,Back Up Train - Remastered,25,1967-01-01,0.0267,76.342,0.434,1967,1960s,Ab,Major,Ab Major,0.10942847323492173,0.024861477269527667,0.7298410461201159,0.3127604049309479,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Al Green,Fat Possum
304,0.34700000000000003,0.7929999999999999,238587,0.322,0,1oX2F2w07GFaLsa99DD5q0,0.0005769999999999999,0,0.151,-12.975,1,"Are You Lonely for Me, Baby",32,1971-08-14,0.0395,95.59200000000001,0.8809999999999999,1971,1970s,C,Major,C Major,0.161888565272637,0.04324973066053744,0.7364341085271318,0.39162443514918627,0.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
305,0.444,0.708,335280,0.302,0,1MCDmXeXjjocflTFFDlS3t,2.11e-05,5,0.0802,-13.059000000000001,1,Funny How Time Slips Away,33,1973-01-01,0.049,93.48700000000001,0.63,1973,1970s,F,Major,F Major,0.20082378983187882,0.061161175401860404,0.735118628141884,0.3830006022344126,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
306,0.207,0.6890000000000001,199973,0.512,0,1eA2hNeLFV3zrZIrupQhSq,5.99e-05,7,0.0699,-8.917,0,You Ought to Be with Me,29,1975-05-29,0.0308,106.795,0.6970000000000001,1975,1970s,G,Minor,G Minor,0.1262320964657524,0.03609685995385292,0.7999843395192232,0.4375212523198316,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
307,0.152,0.616,186333,0.542,0,6a2AztTkOImGRfT3NmUdoY,1.28e-05,10,0.0717,-9.399,1,Look What You Done for Me,29,1975-05-29,0.0382,95.62,0.83,1975,1970s,Bb,Major,Bb Major,0.15656058717505653,0.033570181639273326,0.792435987784825,0.39173914646586727,0.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Al Green,Fat Possum
