,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Major,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1920s,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
5583,0.9590000000000001,0.653,284404,0.14800000000000002,0,2LWNR3Tq1lURvCVL14Yz3M,5.350000000000001e-05,8,0.122,-14.431,1,Mama and Papa Hopkins,9,1960-05-07,0.040999999999999995,98.5,0.502,1960,1960s,Ab,Major,Ab Major,0.16803623230830675,0.051736887576893265,0.7136324485161695,0.40353802475306344,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5584,0.855,0.583,179107,0.44,0,3hpEMSVEGCsobr5q9URf4G,0.265,10,0.0921,-9.57,1,Rolling And Rolling,11,1962-05-26,0.0346,144.15200000000004,0.392,1962,1960s,Bb,Major,Bb Major,0.1418061862894491,0.03223163490165219,0.7897580455719991,0.5905666329360774,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5585,0.9570000000000001,0.609,188707,0.371,0,3wlDbde6rd9Ie6KsLF2oeA,0.0017100000000000001,7,0.10300000000000001,-8.812000000000003,0,Walking Around In Circles,10,1962-05-26,0.0425,96.811,0.261,1962,1960s,G,Minor,G Minor,0.17418389934397654,0.034009942219831384,0.801628690000783,0.39661847425755153,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5586,0.6940000000000001,0.506,210867,0.239,0,0MPS1QtIcIcU1epNwR9qOo,0.0020399999999999997,7,0.251,-14.41,1,Black Ghost Blues,32,1991-01-01,0.0563,82.68700000000003,0.4370000000000001,1991,1990s,G,Major,G Major,0.23074243607213832,0.03811486827929502,0.7139613186124815,0.3387548086574271,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Lightnin' Hopkins,Third Man
5587,0.985,0.392,184467,0.619,0,6Xg0eV6mXkxsqopNS1Xbec,0.532,10,0.32299999999999995,-7.0429999999999975,1,War Is Starting Again,11,1962-05-26,0.0341,180.18900000000002,0.6559999999999999,1962,1960s,Bb,Major,Bb Major,0.13975696394422585,0.03322452315430224,0.8293320804948713,0.738204194337358,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5588,0.456,0.596,179733,0.545,0,41s9iG3fTuu32yBnmDLCcZ,5.5299999999999996e-05,11,0.32899999999999996,-8.913,0,Mojo Hand,42,1962-04-13,0.064,146.953,0.718,1962,1960s,B,Minor,B Minor,0.2623004601885764,0.03234759535802513,0.8000469814423303,0.6020418614369232,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5589,0.865,0.593,240080,0.409,0,3lYAUsrVWuMvRtsCOBQopO,0.0289,4,0.14400000000000002,-8.874,1,Devil Is Watching You,35,1962-05-26,0.0349,109.633,0.377,1962,1960s,E,Major,E Major,0.14303571969658307,0.04352629449658343,0.8006577401926239,0.4491480636320061,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5590,0.56,0.552,266757,0.43,0,25H4Ux5UrzQz2LEqtGq5C6,7.020000000000001e-05,9,0.201,-8.645,1,Glory Be,21,1962-04-13,0.0395,93.969,0.326,1962,1960s,A,Major,A Major,0.161888565272637,0.048467951197319496,0.804243990290502,0.3849752756144225,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5591,0.18,0.47200000000000003,235809,0.425,0,2OBV9kAwDD94tU3P7xV95G,0.34600000000000003,4,0.109,-10.315999999999999,1,Black Mare Trot,22,1962-04-13,0.0312,140.07,0.391,1962,1960s,E,Major,E Major,0.127871474341931,0.04273513298033933,0.7780753269125362,0.5738433616970721,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5592,0.263,0.469,263318,0.377,0,0tWyaHqwejz2haPAvAtnao,0.0478,4,0.14400000000000002,-9.631,1,"Shine on, Moon!",19,1962-04-13,0.046,188.15200000000002,0.361,1962,1960s,E,Major,E Major,0.18852845576053928,0.04783090964865093,0.7888027562446167,0.7708272734349076,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5593,0.889,0.629,201733,0.275,0,5CdoLhKBjtDUTnA0EdJCfk,0.00747,4,0.107,-17.572,1,Back To New Orleans,42,1991-01-01,0.0606,81.98,0.6659999999999999,1991,1990s,E,Major,E Major,0.24836574824105828,0.03642288296218578,0.6644428783963667,0.33585834791122987,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lightnin' Hopkins,Third Man
5594,0.0845,0.573,210152,0.45,0,1J70tv7Sl3udLcWblG1Hjz,0.184,4,0.29600000000000004,-9.738,0,Coffee for Mama,19,1962-04-13,0.0287,133.61,0.478,1962,1960s,E,Minor,E Minor,0.11762536261581473,0.037982421432159796,0.7871270848015035,0.5473778222056529,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5595,0.7509999999999999,0.5,292679,0.253,0,1EKKfDtOIj0vtj3lWYoQZ8,0.00415,11,0.115,-11.915999999999999,1,Awful Dreams,17,1962-04-13,0.0552,183.25099999999998,0.409,1962,1960s,B,Major,B Major,0.22623414691264715,0.0532697514370946,0.7530185576697206,0.7507486961829809,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lightnin' Hopkins,Third Man
5596,0.9259999999999999,0.618,238973,0.254,0,5RmP7cOkIx2X6DWtTtMuC9,0.00335,2,0.147,-12.159,1,Bring Me My Shotgun,39,1993-05-24,0.043,77.312,0.451,1993,1990s,D,Major,D Major,0.17623312168919977,0.043321233433955886,0.7492130608409678,0.31673433268739937,0.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lightnin' Hopkins,Third Man
5597,0.47200000000000003,0.532,244360,0.301,0,7xNjRvW6qPTi3bnJBgYXgS,0.0,7,0.271,-11.869000000000002,1,The Banks of the Ohio,18,1963-12-31,0.0272,132.265,0.544,1963,1960s,G,Major,G Major,0.11147769558014496,0.044319123175938314,0.7537546002662282,0.5418675821722226,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5598,0.622,0.544,156187,0.318,0,7pjWynsGk26sBUvS18ldgg,0.0,7,0.371,-10.627,1,When the Roses Bloom Again,15,1963-12-31,0.0286,137.559,0.573,1963,1960s,G,Major,G Major,0.11721551814677009,0.02798592617949938,0.7732049173909639,0.5635562146904228,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5599,0.256,0.578,154080,0.413,0,4PS0iUaAQKe8s94lBP8pfi,0.0,0,0.29,-9.237,1,Gathering Flowers from the Hillside,13,1963-12-31,0.0272,109.087,0.6629999999999999,1963,1960s,C,Major,C Major,0.11147769558014496,0.027595624771228174,0.7949729856706601,0.4469111929567252,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5600,0.638,0.6829999999999999,150960,0.414,0,7vHF3AlO6cSMhjhqkRwwNY,0.0,5,0.32,-9.511000000000001,1,The Wabash Cannonball,14,1963-12-31,0.0291,101.512,0.737,1963,1960s,F,Major,F Major,0.11926474049199334,0.027017674892819935,0.7906820139378279,0.4158776849617561,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5601,0.614,0.35100000000000003,142173,0.284,0,0gnIWkJszm5FO6kxHYxbG6,0.0,5,0.285,-10.499,1,Broken-Hearted Lover,13,1963-12-31,0.0259,140.372,0.516,1963,1960s,F,Major,F Major,0.10614971748256452,0.025389967975649044,0.7752094589303892,0.5750806051841323,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5602,0.6579999999999999,0.617,160013,0.522,0,2znsKFf8EWjZmVOC8aXJK6,0.0,5,0.183,-8.442,1,I'm Working on a Building,12,1963-12-31,0.0253,107.22399999999999,0.8079999999999999,1963,1960s,F,Major,F Major,0.10369065066829661,0.028694655741932043,0.8074230678881842,0.4392787935646951,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5603,0.975,0.557,187000,0.32,0,07IuSThN6YHAAollCnu1Ln,0.0,8,0.11,-8.874,1,Can the Circle Be Unbroken,41,1935-01-01,0.0372,98.959,0.648,1935,1930s,Ab,Major,Ab Major,0.15246214248461,0.03369373694981765,0.8006577401926239,0.4054184709800853,0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5604,0.98,0.696,195040,0.299,0,6LXh42hEpcVLKtUgVkiKZi,0.0215,4,0.21,-11.554,1,Wildwood Flower,39,1935-01-01,0.0299,95.28200000000001,0.42,1935,1930s,E,Major,E Major,0.12254349624435054,0.03518306932879272,0.7586876517109076,0.3903544170002172,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5605,0.978,0.708,176200,0.371,0,0OGqPFqcOddyM4jFuVEtrA,0.0,4,0.196,-8.797,1,Gospel Ship,18,1935-01-01,0.027999999999999997,96.835,0.7020000000000001,1935,1930s,E,Major,E Major,0.11475645133250217,0.03169314121686606,0.8018635972124345,0.3967167982432781,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5606,0.9590000000000001,0.737,171867,0.292,0,5JqRbDycN7vl8xlBtXdUQs,0.0,8,0.10300000000000001,-9.611,1,Lulu Walls,19,1935-01-01,0.0347,97.318,0.612,1935,1930s,Ab,Major,Ab Major,0.1422160307584938,0.030890494799192057,0.7891159658601519,0.39869556845602666,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5607,0.963,0.6859999999999999,169267,0.309,0,6gZjxkwi4w50j9JC8txlzq,0.0,8,0.191,-9.184,1,Keep On the Sunny Side,18,1935-01-01,0.0332,92.84200000000001,0.435,1935,1930s,Ab,Major,Ab Major,0.13606836372282402,0.030408869900518526,0.7958029911518284,0.38035814511800936,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5608,0.977,0.735,178467,0.309,0,3uvoCINrp9gSuhQcUNS8F8,0.0,8,0.172,-10.773,1,Worried Man Blues,17,1935-01-01,0.0391,99.072,0.5920000000000001,1935,1930s,Ab,Major,Ab Major,0.1602491873964584,0.032113081080440246,0.7709184871975571,0.4058814130795482,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5609,0.9740000000000001,0.636,182933,0.312,0,0w310cgQUPbxFNtKD9yom1,0.0224,8,0.195,-11.89,1,"Single Girl, Married Girl",16,1935-01-01,0.0302,96.404,0.361,1935,1930s,Ab,Major,Ab Major,0.1237730296514845,0.03294036446408486,0.7534257301699162,0.39495106333293734,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5610,0.909,0.664,159267,0.506,0,02l6ZGdSJyzUe7OJe37ujJ,0.00183,6,0.107,-12.135,1,Black Jack David,16,1935-01-01,0.0366,96.277,0.765,1935,1930s,F#,Major,F# Major,0.15000307567034213,0.028556466444081868,0.7495889123796101,0.3944307655751339,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5611,0.983,0.727,172293,0.311,0,4LxvtrKZivhE33734kguYx,0.0,9,0.537,-11.079,1,My Clinch Mountain Home,16,1935-01-01,0.0306,93.726,0.679,1935,1930s,A,Major,A Major,0.12541240752766308,0.030969407186436256,0.7661263800798684,0.38397974525894035,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5612,0.978,0.451,163493,0.275,0,4rPK0BKxq0pYVTmmRN18k8,2.01e-06,8,0.174,-12.328,1,River of Jordan,16,1935-01-01,0.0448,187.043,0.47700000000000004,1935,1930s,Ab,Major,Ab Major,0.18361032213200348,0.029339292144772,0.7465664395896954,0.7662838859277893,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5613,0.9490000000000001,0.7120000000000001,172867,0.386,0,7peeKNd4FHqlE6qvTASI3o,0.00483,8,0.0576,-9.187999999999999,1,Cannon Ball Blues,14,1935-01-01,0.0317,102.75399999999999,0.5770000000000001,1935,1930s,Ab,Major,Ab Major,0.12992069668715425,0.03107573514483572,0.7957403492287213,0.4209659512231094,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5614,0.9840000000000001,0.672,172600,0.235,0,2D21v1cI2VYNgi1hZzspll,1.26e-06,8,0.121,-10.615,1,I'm Thinking Tonight of My Blue Eyes,13,1935-01-01,0.0351,98.664,0.637,1935,1930s,Ab,Major,Ab Major,0.14385540863467236,0.031026275972548863,0.773392843160285,0.4042099053221955,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5615,0.973,0.594,183933,0.24600000000000002,0,6A5oXLgPG8qNZkxlA1yPiC,0.0,4,0.25,-11.072000000000001,1,My Texas Girl,13,1935-01-01,0.0314,170.83900000000003,0.611,1935,1930s,E,Major,E Major,0.12869116328002028,0.03312560480972852,0.7662360034453057,0.6998988082313565,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5616,0.9670000000000001,0.418,194400,0.402,0,2hZgzCpTzSuiyrPz7d5XsO,0.0,3,0.0924,-9.074,1,Sinking In The Lonesome Sea,13,1935-01-01,0.0317,179.955,0.518,1935,1930s,Eb,Major,Eb Major,0.12992069668715425,0.035064515507580774,0.797525644037272,0.7372455354765232,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5617,0.982,0.765,172160,0.276,0,4Nqfy5EuSfRRmtDq7BCiC1,0.0,8,0.182,-11.058,1,The Little Black Train,11,1935-01-01,0.036000000000000004,96.09299999999999,0.528,1935,1930s,Ab,Major,Ab Major,0.14754400885607424,0.03094477022046565,0.7664552501761804,0.3936769483512296,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5618,0.985,0.578,182707,0.22899999999999998,0,6OQpghFAQ44vSd8lduDwDN,0.000153,8,0.157,-10.943,1,On the Rock Where Moses Stood,11,1935-01-01,0.0268,97.931,0.489,1935,1930s,Ab,Major,Ab Major,0.10983831770396638,0.032898500145969393,0.7682562054655079,0.4012069269247945,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5619,0.9109999999999999,0.594,158240,0.42100000000000004,0,0Efqohit4UE81s9hlGKnw0,0.009179999999999999,6,0.0829,-12.161,1,My Home Among The Hills,11,1935-01-01,0.0322,105.65100000000001,0.648,1935,1930s,F#,Major,F# Major,0.1319699190323775,0.028366224609105824,0.7491817398794143,0.432834475666862,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5620,0.9420000000000001,0.8140000000000001,153307,0.322,0,42SnLBfYXFpJBy1pR5W1Vo,4.38e-06,8,0.0706,-11.697000000000001,1,Kissing Is a Crime,11,1935-01-01,0.0324,94.699,0.851,1935,1930s,Ab,Major,Ab Major,0.1327896079704668,0.02745243398404562,0.7564482029598308,0.3879659635136077,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5621,0.9259999999999999,0.57,161373,0.37799999999999995,0,1SiNfYyStLU6UVyXn9hoRK,0.000532,6,0.541,-12.677999999999999,1,Blackie's Gunman,11,1935-01-01,0.038,112.425,0.604,1935,1930s,F#,Major,F# Major,0.15574089823696724,0.028946582612007426,0.7410852713178295,0.46058642063820465,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The Carter Family,Third Man
5622,0.797,0.5579999999999999,146400,0.324,0,08CwSKM5dxv3jt2OtFk0CS,0.0,0,0.151,-10.995999999999999,1,Keep on the Sunny Side,13,1952-01-01,0.027000000000000003,101.962,0.539,1952,1950s,C,Major,C Major,0.11065800664205569,0.02617297891668482,0.7674261999843396,0.41772125969413054,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Carter Family,Third Man
5623,0.386,0.6559999999999999,159507,0.335,0,3ajOtycO7iY5RjL3aMIbNb,1.8100000000000006e-05,7,0.23199999999999998,-12.106,1,Ring Of Fire,8,1952-01-01,0.0266,96.90899999999999,0.392,1952,1950s,G,Major,G Major,0.10901862876587706,0.028600924127036347,0.7500430663221361,0.39701996386593524,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,The Carter Family,Third Man
5624,0.889,0.593,162320,0.11199999999999999,0,0QpactOWKs6d2vbTdDyVsS,0.0,9,0.11699999999999999,-16.704,1,Will the Circle Be Unbroken,38,1963-12-31,0.0336,82.796,0.132,1963,1960s,A,Major,A Major,0.13770774159900262,0.02912200521933198,0.6780361757105944,0.3392013634259355,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5625,0.768,0.574,147173,0.324,0,3GmgxjJpkSamedNinjO3rB,0.0,0,0.141,-11.06,1,Keep on the Sunny Side,22,1963-12-31,0.0265,101.176,0.627,1963,1960s,C,Major,C Major,0.10860878429683242,0.026316169703867374,0.7664239292146269,0.4145011491615832,0.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Carter Family,Third Man
5626,0.376,0.626,194227,0.63,0,57Mi3IzYO8jNRSRHwX7OA7,0.00627,7,0.0666,-8.687999999999999,1,Shut Up,22,1966-03-01,0.0344,125.654,0.645,1966,1960s,G,Major,G Major,0.14098649735135982,0.03503246892778442,0.8035705896171013,0.5147834209372735,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5627,0.6459999999999999,0.777,131320,0.746,0,1YqnVgzk9CEu8iOmcIy5J4,0.0002,2,0.0813,-8.421,1,We Do Wie Du,21,1966-03-01,0.0469,128.559,0.813,1966,1960s,D,Major,D Major,0.19221705598194114,0.02337955450437834,0.8077519379844962,0.5266847200429349,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5628,0.0205,0.449,148573,0.85,0,1vOtRIa93PhqcW4obO7csj,0.151,0,0.36200000000000004,-7.6160000000000005,1,Higgle-Dy - Piggle-Dy,18,1966-03-01,0.0499,142.109,0.7340000000000001,1966,1960s,C,Major,C Major,0.20451239005328067,0.026575506187768504,0.8203586250097878,0.5821968036510974,0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5629,0.259,0.723,150173,0.597,0,53WRGlnie0M4zhOWn4D9vs,0.0029100000000000003,4,0.0366,-9.834,1,Love Came Tumblin' Down,16,1966-03-01,0.0724,127.35799999999999,0.647,1966,1960s,E,Major,E Major,0.2967273955883271,0.02687189074079837,0.7856236786469345,0.5217644239238645,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5630,0.441,0.65,213707,0.7979999999999999,0,3XrPNRdFbGZESTGPte23dD,0.0007059999999999999,9,0.13699999999999998,-8.126,0,I Hate You,43,1966-03-01,0.0541,110.646,0.46399999999999997,1966,1960s,A,Minor,A Minor,0.221725857753156,0.03864095086092303,0.8123717798136404,0.45329815519621786,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5631,0.484,0.47600000000000003,142613,0.731,0,4Sb3TdqgOi35RoL78Y1LtC,0.000392,0,0.129,-7.657999999999999,1,Complication,34,1966-03-01,0.14800000000000002,126.8,0.613,1966,1960s,C,Major,C Major,0.606569814186083,0.025471473727732258,0.8197008848171639,0.5194783912557203,0.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5632,0.611,0.5710000000000001,196427,0.985,0,2ydpy4Ub6xclV2BsDxO7S9,0.00105,7,0.326,-7.393,1,"Oh, How To Do Now",25,1966-03-01,0.2439949970121604,159.422,0.586,1966,1960s,G,Major,G Major,1.0,0.035439997688200484,0.8238509122230053,0.6531252688546485,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5633,0.21100000000000002,0.613,164667,0.888,0,6GjdtrmCSD3ENVp3uE5FcM,0.00231,5,0.0751,-6.95,1,Monk Time,24,1966-03-01,0.0806,131.086,0.632,1966,1960s,F,Major,F Major,0.3303346420499884,0.029556764310557662,0.8307885052071099,0.5370374163734019,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5634,0.40299999999999997,0.633,85467,0.94,0,1k8TPFg7q2sXRWIWSxyCgK,0.00126,0,0.0742,-7.749,1,Boys Are Boys and Girls Are Choice,25,1966-03-01,0.127,115.32799999999999,0.619,1966,1960s,C,Major,C Major,0.5205024756867063,0.014885728935579335,0.8182757810664787,0.4724795260783888,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Monks,Third Man
5635,0.644,0.315,140980,0.9009999999999999,0,3LMQJeAFEgwkwHARX3buSn,1.23e-05,2,0.11,-5.9879999999999995,1,Born to Wander,21,1967-10-21,0.0523,148.99,0.821,1967,1960s,D,Major,D Major,0.21434865731035227,0.025168976243296153,0.8458538877143529,0.6103871097254713,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jack Wood,Third Man
5636,0.5770000000000001,0.501,155307,0.48700000000000004,0,6Vq7kfgXVsYJYtmEDUaKFY,0.00443,2,0.133,-10.798,0,Moonlight In Vermont,28,1969-01-01,0.027000000000000003,109.416,0.736,1969,1960s,D,Minor,D Minor,0.11065800664205569,0.02782291467533295,0.770526975178138,0.4482590509277278,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bobby Womack,XL
5637,0.5329999999999999,0.33899999999999997,175933,0.522,0,7i9Na34HdhoYLsMMpdhoSY,5.570000000000001e-05,11,0.106,-9.12,1,Somebody Special,29,1969-01-01,0.0332,177.81,0.524,1969,1960s,B,Major,B Major,0.13606836372282402,0.0316436820445792,0.7968052619215411,0.7284578292522051,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bobby Womack,XL
5638,0.0735,0.61,381760,0.389,0,4wW80fxHs3JF6FI7UiAc11,5.21e-05,11,0.0666,-13.331,0,Fact Of Life/He'll Be There When The Sun Goes Down Medley,26,1973-06-08,0.0549,83.03299999999999,0.597,1973,1970s,B,Minor,B Minor,0.22500461350551318,0.06977114666737799,0.7308589773706052,0.3401723127849859,0.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bobby Womack,XL
